Lat,Lng,Depth,Mag,MMI,Sig,Felt,Place,Time,Month,Day,Year
32.6973,130.7204,8.0,6.0,6.503,656,9.0,"5km ENE of Uto, Japan",2016-04-14 15:03:47.240,4,14,2016
32.7429,130.8235,10.0,5.4,,451,5.0,"9km SE of Kumamoto-shi, Japan",2016-04-14 13:07:35.490,4,14,2016
32.788,130.7042,9.0,6.2,7.33,2024,30.0,"3km W of Kumamoto-shi, Japan",2016-04-14 12:26:35.730,4,14,2016
-14.4907,166.5026,7.47,5.9,5.6,536,0.0,"85km NW of Port-Olry, Vanuatu",2016-04-14 12:17:05.160,4,14,2016
-33.8833,-70.4192,110.52,5.1,3.54,415,31.0,"31km ESE of Paine, Chile",2016-04-14 09:38:44.100,4,14,2016
53.77,160.8036,32.0,5.8,4.21,518,0.0,"164km ENE of Petropavlovsk-Kamchatskiy, Russia",2016-04-14 03:06:09.000,4,14,2016
51.3833,-174.061,15.17,5.2,3.04,416,0.0,"90km S of Atka, Alaska",2016-04-14 01:37:21.950,4,14,2016
-20.9384,-66.4777,220.9,5.3,,432,0.0,"25km W of Atocha, Bolivia",2016-04-13 20:01:57.810,4,13,2016
7.7917,122.0231,17.0,6.0,6.636,558,10.0,"15km NW of Siocon, Philippines",2016-04-13 18:21:52.730,4,13,2016
1.6399,126.4493,11.72,5.3,,432,0.0,"139km NW of Kota Ternate, Indonesia",2016-04-13 17:31:26.110,4,13,2016
23.0944,94.8654,136.0,6.9,5.748,903,289.0,"75km SE of Mawlaik, Burma",2016-04-13 13:55:17.800,4,13,2016
11.3235,140.8509,10.0,5.1,,400,0.0,"176km NNE of Fais, Micronesia",2016-04-12 23:22:58.380,4,12,2016
-50.7215,29.2097,10.0,5.1,,400,0.0,South of Africa,2016-04-12 22:34:17.310,4,12,2016
-53.6681,140.9637,10.0,5.0,,385,0.0,West of Macquarie Island,2016-04-12 20:23:10.620,4,12,2016
50.2355,-28.9817,14.84,5.2,,416,0.0,Northern Mid-Atlantic Ridge,2016-04-12 18:43:01.680,4,12,2016
-10.7675,41.4346,10.0,5.2,,416,0.0,"127km ESE of Madimba, Tanzania",2016-04-12 15:16:46.610,4,12,2016
11.3629,140.9017,10.0,5.4,,449,0.0,"181km NNE of Fais, Micronesia",2016-04-12 14:51:47.640,4,12,2016
-55.2497,146.1742,9.0,5.5,,465,,West of Macquarie Island,2016-04-12 12:07:55.630,4,12,2016
11.3192,140.8257,10.0,5.3,,432,,"175km N of Fais, Micronesia",2016-04-12 11:24:50.760,4,12,2016
-14.4365,166.6814,35.0,5.2,,416,,"78km NNW of Port-Olry, Vanuatu",2016-04-12 09:52:44.240,4,12,2016
-4.5526,152.9578,64.73,5.2,,416,,"12km SW of Taron, Papua New Guinea",2016-04-12 05:41:13.630,4,12,2016
-3.7568,-103.9367,10.0,5.8,,518,,Central East Pacific Rise,2016-04-12 03:22:47.710,4,12,2016
-63.3625,144.989,10.0,5.0,,385,0.0,South of Australia,2016-04-11 23:34:35.700,4,11,2016
51.8545,176.6748,23.0,5.6,3.89,482,,"69km WSW of Kiska Volcano, Alaska",2016-04-11 20:10:35.860,4,11,2016
7.0249,-76.6152,21.94,5.1,,401,2.0,"16km ENE of Murindo, Colombia",2016-04-11 09:29:28.390,4,11,2016
-14.1727,166.5171,13.1,5.0,,385,0.0,"112km NNW of Port-Olry, Vanuatu",2016-04-11 03:52:57.190,4,11,2016
51.1243,179.5394,19.0,5.6,4.12,482,,"92km S of Semisopochnoi Island, Alaska",2016-04-10 19:34:02.510,4,10,2016
-41.0662,-91.2735,11.68,5.2,,416,0.0,Southeast of Easter Island,2016-04-10 15:46:11.370,4,10,2016
36.4725,71.1311,212.0,6.6,4.363,738,117.0,"42km WSW of Ashkasham, Afghanistan",2016-04-10 10:28:58.720,4,10,2016
16.0557,-96.2563,25.0,5.5,5.736,481,29.0,"24km NW of Santa Maria Xadani, Mexico",2016-04-10 07:11:21.580,4,10,2016
-4.1489,102.211,41.0,5.7,4.183,501,2.0,"39km S of Bengkulu, Indonesia",2016-04-10 02:14:34.590,4,10,2016
-26.8667,-176.1029,35.0,5.0,,385,0.0,South of the Fiji Islands,2016-04-09 10:03:16.860,4,9,2016
-9.269,159.0346,10.0,5.0,,385,,"102km W of Honiara, Solomon Islands",2016-04-09 09:59:01.480,4,9,2016
-26.8479,-176.3799,40.33,5.0,,385,0.0,South of the Fiji Islands,2016-04-09 07:12:08.340,4,9,2016
-57.8784,-139.9605,10.0,5.1,,400,0.0,Pacific-Antarctic Ridge,2016-04-08 21:00:15.310,4,8,2016
-18.2687,167.4253,35.0,5.0,,385,0.0,"111km WSW of Port-Vila, Vanuatu",2016-04-08 19:05:21.040,4,8,2016
16.8012,146.7165,10.0,5.1,,400,0.0,"122km ENE of Anatahan, Northern Mariana Islands",2016-04-08 14:48:35.650,4,8,2016
-59.8747,-29.5699,17.3,5.3,,432,0.0,"196km WSW of Bristol Island, South Sandwich Islands",2016-04-08 07:17:20.220,4,8,2016
10.5418,-62.5876,86.21,5.2,,429,30.0,"3km SSW of Irapa, Venezuela",2016-04-07 12:22:21.990,4,7,2016
-13.9805,166.5943,27.59,6.7,5.3,692,2.0,"103km W of Sola, Vanuatu",2016-04-07 03:32:53.500,4,7,2016
4.1594,126.6094,35.0,5.0,,385,0.0,"187km SE of Sarangani, Philippines",2016-04-06 22:19:23.050,4,6,2016
-6.0292,130.4296,118.0,5.5,3.25,465,0.0,"233km NNW of Saumlaki, Indonesia",2016-04-06 20:35:14.560,4,6,2016
-31.4832,-71.7832,29.74,5.3,,435,7.0,"60km WNW of Illapel, Chile",2016-04-06 17:35:38.680,4,6,2016
-8.2036,107.3857,29.0,6.1,3.972,592,36.0,"71km SSW of Bunisari, Indonesia",2016-04-06 14:45:29.620,4,6,2016
-14.0662,166.6859,35.0,5.1,,400,,"95km WSW of Sola, Vanuatu",2016-04-06 08:00:09.140,4,6,2016
-14.2026,166.6391,35.0,5.9,4.27,536,0.0,"103km NNW of Port-Olry, Vanuatu",2016-04-06 07:57:37.570,4,6,2016
-14.0683,166.6245,24.0,6.7,5.6,691,1.0,"102km WSW of Sola, Vanuatu",2016-04-06 06:58:48.210,4,6,2016
-14.1516,166.7012,35.0,5.8,4.19,518,,"96km WSW of Sola, Vanuatu",2016-04-06 06:54:53.390,4,6,2016
20.0695,121.9964,16.7,5.1,,400,,"31km S of Uyugan, Philippines",2016-04-05 16:21:03.740,4,5,2016
-4.2283,152.8672,40.41,5.0,,385,1.0,"32km NW of Taron, Papua New Guinea",2016-04-05 14:10:33.400,4,5,2016
39.1142,67.1004,24.21,5.0,,385,,"19km E of Kitob Shahri, Uzbekistan",2016-04-05 12:12:06.190,4,5,2016
-0.4236,126.9064,58.06,5.1,,400,0.0,"133km NW of Laiwui, Indonesia",2016-04-05 08:52:34.970,4,5,2016
4.2073,126.6515,35.0,5.9,5.06,536,0.0,"186km SE of Sarangani, Philippines",2016-04-05 08:29:20.950,4,5,2016
25.7595,90.5452,10.0,5.0,,403,43.0,"38km SE of Lakhipur, India",2016-04-05 07:42:24.390,4,5,2016
-10.2379,162.83,45.99,5.0,,385,,"102km ENE of Kirakira, Solomon Islands",2016-04-04 13:35:27.620,4,4,2016
-14.184,166.6578,22.74,5.3,,432,,"101km WSW of Sola, Vanuatu",2016-04-04 13:23:10.500,4,4,2016
-31.2367,-71.77,24.36,5.3,,434,4.0,"72km NW of Illapel, Chile",2016-04-04 12:32:45.000,4,4,2016
-14.3498,166.8512,35.0,5.0,,385,,"80km NNW of Port-Olry, Vanuatu",2016-04-04 08:22:06.870,4,4,2016
-14.2684,166.7621,35.0,5.2,,416,,"91km NNW of Port-Olry, Vanuatu",2016-04-03 18:18:57.940,4,3,2016
-14.1697,166.7698,17.31,5.0,,385,,"90km WSW of Sola, Vanuatu",2016-04-03 14:48:03.070,4,3,2016
-14.3235,166.8551,26.0,6.9,6.1,734,3.0,"83km NNW of Port-Olry, Vanuatu",2016-04-03 08:23:52.320,4,3,2016
34.19,25.73,9.0,5.1,,400,0.0,"90km S of Ierapetra, Greece",2016-04-03 00:46:15.800,4,3,2016
-15.8662,166.4263,18.54,5.1,,400,,"87km WSW of Luganville, Vanuatu",2016-04-02 13:01:37.110,4,2,2016
57.008,-157.9322,11.4,6.2,6.63,596,7.0,"98km NNE of Chignik Lake, Alaska",2016-04-02 05:50:00.932,4,2,2016
-56.2976,-26.5549,40.27,5.0,,385,,"59km NE of Visokoi Island, South Georgia and the South Sandwich Islands",2016-04-01 19:38:02.510,4,1,2016
-3.3585,144.887,6.0,6.2,4.961,592,2.0,"119km NE of Angoram, Papua New Guinea",2016-04-01 19:24:55.370,4,1,2016
33.3807,136.3901,14.0,5.9,4.119,555,41.0,"54km SE of Shingu, Japan",2016-04-01 02:39:08.050,4,1,2016
12.0103,143.8174,10.0,5.3,2.65,432,0.0,"166km SSW of Merizo Village, Guam",2016-04-01 01:01:43.180,4,1,2016
3.1211,96.2001,11.08,5.1,,400,,"73km NNW of Sinabang, Indonesia",2016-03-31 19:38:42.320,3,31,2016
12.0795,143.8542,10.0,5.2,,417,2.0,"158km SW of Merizo Village, Guam",2016-03-31 12:30:29.950,3,31,2016
-4.1947,129.3962,30.69,5.4,,449,0.0,"107km SE of Saparua, Indonesia",2016-03-30 13:38:28.760,3,30,2016
-6.2424,154.886,77.51,5.1,,400,,"66km W of Panguna, Papua New Guinea",2016-03-30 06:01:28.070,3,30,2016
-14.78,66.9363,10.0,5.1,,400,,Mid-Indian Ridge,2016-03-30 04:05:27.630,3,30,2016
-14.8921,66.8063,10.0,5.0,,385,,Mid-Indian Ridge,2016-03-30 03:59:46.940,3,30,2016
6.5905,60.3668,15.9,5.0,,385,0.0,Carlsberg Ridge,2016-03-29 20:53:20.530,3,29,2016
-33.008,179.6899,262.38,5.3,,432,,"219km SW of L'Esperance Rock, New Zealand",2016-03-29 11:03:07.140,3,29,2016
77.79,20.4337,10.0,5.1,,401,3.0,"121km ESE of Longyearbyen, Svalbard and Jan Mayen",2016-03-29 10:32:07.850,3,29,2016
2.3874,126.1019,55.0,5.5,3.44,465,,"146km NE of Bitung, Indonesia",2016-03-29 09:18:11.250,3,29,2016
-2.8072,102.3188,159.87,5.1,,401,2.0,"76km NNW of Curup, Indonesia",2016-03-29 06:24:48.170,3,29,2016
37.5169,20.1644,10.34,5.4,,449,1.0,"62km WSW of Mouzaki, Greece",2016-03-29 01:05:29.990,3,29,2016
-56.2536,-27.6408,29.71,5.5,3.96,465,0.0,"56km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",2016-03-28 19:07:08.750,3,28,2016
52.29,-168.6929,11.24,5.5,3.86,465,0.0,"73km S of Nikolski, Alaska",2016-03-28 17:14:55.480,3,28,2016
-5.0195,140.7007,10.0,5.1,,400,,"126km NNE of Tanahmerah, Indonesia",2016-03-28 06:21:37.530,3,28,2016
-4.1837,151.1567,10.0,5.2,,416,0.0,"112km W of Rabaul, Papua New Guinea",2016-03-28 03:57:00.560,3,28,2016
30.2073,-114.3078,10.0,5.5,4.52,466,3.0,"102km SSE of San Felipe, Mexico",2016-03-28 00:12:54.690,3,28,2016
30.2219,-114.2783,10.0,5.1,,400,0.0,"103km SSE of San Felipe, Mexico",2016-03-28 00:03:41.190,3,28,2016
52.175,-168.6554,16.0,5.8,3.96,518,,"86km S of Nikolski, Alaska",2016-03-27 18:01:30.960,3,27,2016
14.9599,-94.6539,4.69,5.3,,432,0.0,"140km S of San Francisco del Mar, Mexico",2016-03-27 15:48:23.710,3,27,2016
-14.6581,-173.715,16.52,5.3,,432,,"143km N of Hihifo, Tonga",2016-03-26 16:18:47.760,3,26,2016
-2.6503,68.0253,10.0,5.6,0.0,482,0.0,Carlsberg Ridge,2016-03-26 03:24:24.110,3,26,2016
54.2076,163.0568,35.0,5.0,,385,0.0,"218km WSW of Nikol'skoye, Russia",2016-03-25 21:36:27.260,3,25,2016
-5.9825,130.8272,112.2,5.0,,385,0.0,"215km W of Tual, Indonesia",2016-03-25 19:49:11.550,3,25,2016
-0.9887,126.7883,37.25,5.0,,385,0.0,"105km WNW of Laiwui, Indonesia",2016-03-25 06:25:58.350,3,25,2016
-14.8899,167.3273,138.44,5.1,,400,0.0,"34km ENE of Port-Olry, Vanuatu",2016-03-24 15:05:59.490,3,24,2016
-59.6693,-26.2637,35.0,5.0,,385,0.0,"72km SSE of Bristol Island, South Sandwich Islands",2016-03-24 05:40:23.230,3,24,2016
1.735,125.3816,117.65,5.0,,385,0.0,"38km NE of Bitung, Indonesia",2016-03-22 18:47:04.190,3,22,2016
27.7676,66.0962,10.0,5.6,6.546,482,0.0,"54km W of Khuzdar, Pakistan",2016-03-21 14:48:51.330,3,21,2016
54.294,162.8129,30.0,6.4,4.23,630,1.0,"216km S of Ust'-Kamchatsk Staryy, Russia",2016-03-20 22:50:20.430,3,20,2016
17.996,-60.7019,26.0,6.0,3.51,594,80.0,"124km ENE of Codrington, Barbuda",2016-03-19 11:26:33.230,3,19,2016
11.8676,-88.7677,10.0,5.6,3.06,483,1.0,"158km S of Puerto El Triunfo, El Salvador",2016-03-19 10:24:45.110,3,19,2016
-5.5662,129.4922,269.8,5.7,2.9,500,0.0,"239km SSE of Saparua, Indonesia",2016-03-19 08:51:24.920,3,19,2016
51.5145,-174.1423,17.0,6.0,4.17,554,1.0,"75km S of Atka, Alaska",2016-03-19 01:35:12.170,3,19,2016
51.3815,-174.2064,10.0,5.0,,385,,"90km S of Atka, Alaska",2016-03-19 01:22:16.200,3,19,2016
49.673,-129.8485,10.0,5.5,3.07,468,10.0,"207km WSW of Port Hardy, Canada",2016-03-18 22:46:56.830,3,18,2016
38.0233,72.4114,10.0,5.6,6.463,482,,"92km ESE of Vanj, Tajikistan",2016-03-18 16:11:00.160,3,18,2016
28.8771,142.972,10.46,5.1,,400,0.0,"212km NNE of Chichi-shima, Japan",2016-03-18 14:12:51.610,3,18,2016
-10.1758,160.9748,43.44,5.0,,385,0.0,"108km WNW of Kirakira, Solomon Islands",2016-03-18 14:10:12.040,3,18,2016
-12.5112,166.6214,29.0,5.5,3.71,465,,"182km NNW of Sola, Vanuatu",2016-03-18 12:49:12.910,3,18,2016
-56.3365,-27.2147,108.2,5.3,,432,,"40km N of Visokoi Island, South Georgia and the South Sandwich Islands",2016-03-18 10:52:01.240,3,18,2016
51.5464,-173.5416,10.0,5.1,,400,,"85km SSE of Atka, Alaska",2016-03-18 09:38:06.960,3,18,2016
-4.5473,153.0955,34.94,5.6,5.128,482,0.0,"11km SE of Taron, Papua New Guinea",2016-03-18 00:31:25.880,3,18,2016
-22.3332,171.4129,89.36,5.2,,416,0.0,"66km W of Ile Hunter, New Caledonia",2016-03-18 00:17:07.880,3,18,2016
4.725,125.1481,10.0,5.5,4.21,465,0.0,"82km SSW of Sarangani, Philippines",2016-03-16 13:09:52.810,3,16,2016
4.6688,125.006,10.0,5.2,,416,0.0,"95km SSW of Sarangani, Philippines",2016-03-16 12:04:52.550,3,16,2016
-58.9889,-23.6249,10.0,5.0,,385,0.0,"166km E of Bristol Island, South Sandwich Islands",2016-03-16 09:24:24.180,3,16,2016
-55.6886,146.793,10.0,5.0,,385,0.0,West of Macquarie Island,2016-03-16 09:13:36.840,3,16,2016
-31.241,-71.7314,25.41,5.3,,435,11.0,"69km NW of Illapel, Chile",2016-03-16 03:49:32.850,3,16,2016
11.5056,141.6368,10.0,5.0,,385,,"227km NNE of Fais, Micronesia",2016-03-15 19:49:19.460,3,15,2016
11.5148,141.7103,10.0,5.2,,416,0.0,"233km NNE of Fais, Micronesia",2016-03-15 19:35:35.260,3,15,2016
-56.0147,-27.0579,41.0,5.2,,416,0.0,"76km N of Visokoi Island, South Georgia and the South Sandwich Islands",2016-03-15 13:35:17.740,3,15,2016
35.6879,-3.634,10.0,5.2,3.67,422,11.0,"56km NNE of Al Hoceima, Morocco",2016-03-15 04:40:39.110,3,15,2016
-52.6136,18.7984,10.0,5.6,0.0,482,0.0,Southwest of Africa,2016-03-14 23:25:39.980,3,14,2016
-16.0322,-172.8436,10.0,5.1,,400,0.0,"97km E of Hihifo, Tonga",2016-03-14 15:39:29.800,3,14,2016
-56.4283,-27.0089,84.0,5.6,3.58,482,,"32km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",2016-03-14 07:26:40.610,3,14,2016
29.8888,128.9567,210.5,5.5,2.9,466,2.0,"176km NNW of Naze, Japan",2016-03-14 07:03:17.710,3,14,2016
1.0772,126.262,18.77,5.3,,432,0.0,"126km ESE of Bitung, Indonesia",2016-03-13 15:20:18.040,3,13,2016
51.5524,-173.8827,10.0,5.4,,449,,"74km SSE of Atka, Alaska",2016-03-13 04:19:25.580,3,13,2016
51.4779,-173.9784,10.0,5.0,,385,,"81km S of Atka, Alaska",2016-03-13 03:20:02.390,3,13,2016
51.5648,-173.9423,19.0,6.3,4.37,612,3.0,"72km SSE of Atka, Alaska",2016-03-12 18:06:44.760,3,12,2016
-30.2495,-71.6502,36.83,5.1,,401,3.0,"44km SW of Coquimbo, Chile",2016-03-12 16:05:15.180,3,12,2016
51.4497,-173.9725,12.71,5.6,3.74,482,,"84km S of Atka, Alaska",2016-03-12 13:23:38.250,3,12,2016
-7.8806,125.7997,10.0,5.0,,385,,"79km NNE of Dili, East Timor",2016-03-12 04:25:58.740,3,12,2016
18.2038,120.178,10.0,5.4,4.13,449,2.0,"35km WNW of Callaguip, Philippines",2016-03-12 04:00:27.490,3,12,2016
-15.0973,-172.7787,0.0,5.3,,433,4.0,"140km NE of Hihifo, Tonga",2016-03-11 21:56:28.040,3,11,2016
35.6992,-3.5952,10.0,5.0,,387,5.0,"59km NNE of Al Hoceima, Morocco",2016-03-11 04:16:47.910,3,11,2016
43.1736,149.0602,10.0,5.0,,385,0.0,"201km ESE of Shikotan, Russia",2016-03-10 18:38:57.500,3,10,2016
-56.4345,-26.5629,56.53,5.0,,385,0.0,"49km NE of Visokoi Island, South Georgia and the South Sandwich Islands",2016-03-10 14:59:58.260,3,10,2016
-18.8045,-69.629,94.43,5.0,,385,1.0,"67km S of Putre, Chile",2016-03-10 08:34:12.440,3,10,2016
-57.5065,-66.4687,14.97,5.2,,416,,Drake Passage,2016-03-10 03:24:06.580,3,10,2016
-18.9832,169.3078,214.69,5.1,,400,,"62km N of Isangel, Vanuatu",2016-03-10 02:16:23.400,3,10,2016
-54.6333,-39.6703,18.51,5.4,2.87,449,0.0,"208km WSW of Grytviken, South Georgia and the South Sandwich Islands",2016-03-09 15:50:25.830,3,9,2016
11.6625,144.6665,10.0,5.1,,400,1.0,"177km S of Merizo Village, Guam",2016-03-09 12:04:00.350,3,9,2016
6.8264,-73.0422,148.86,5.0,,385,3.0,"14km N of Aratoca, Colombia",2016-03-09 06:27:17.070,3,9,2016
60.9073,165.6209,30.41,5.2,,416,0.0,"55km NNW of Tilichiki, Russia",2016-03-08 18:18:45.060,3,8,2016
-15.1081,-173.4281,33.0,5.9,3.88,537,4.0,"99km NNE of Hihifo, Tonga",2016-03-08 05:36:28.410,3,8,2016
2.4129,128.3621,130.13,5.0,,385,1.0,"85km NNE of Tobelo, Indonesia",2016-03-07 11:43:41.140,3,7,2016
56.2859,-162.0099,204.99,5.0,3.42,385,0.0,"130km NNE of Cold Bay, Alaska",2016-03-06 13:19:09.410,3,6,2016
28.5881,142.9311,10.0,5.1,,400,,"180km NNE of Chichi-shima, Japan",2016-03-06 07:02:30.270,3,6,2016
-1.4279,-80.4011,10.0,5.1,,418,28.0,"15km N of Pajan, Ecuador",2016-03-06 00:54:41.400,3,6,2016
15.3618,-93.8704,65.35,5.0,,385,0.0,"66km SSW of Tres Picos, Mexico",2016-03-05 22:01:47.080,3,5,2016
-32.9625,-178.2218,10.0,5.5,0.0,465,0.0,"181km SSE of L'Esperance Rock, New Zealand",2016-03-05 18:45:30.070,3,5,2016
-20.3099,-173.3179,10.0,5.0,,385,0.0,"121km ESE of Pangai, Tonga",2016-03-05 17:28:49.230,3,5,2016
41.6536,144.2304,14.06,5.1,,400,0.0,"147km S of Kushiro, Japan",2016-03-05 00:33:21.930,3,5,2016
-4.1881,94.4205,10.0,5.4,,449,0.0,"Southwest of Sumatra, Indonesia",2016-03-04 20:20:54.330,3,4,2016
-20.9941,-178.952,608.42,5.3,,432,,"46km SW of Ndoi Island, Fiji",2016-03-04 04:25:15.030,3,4,2016
-3.0988,148.8388,10.0,5.6,3.42,482,0.0,"211km SE of Lorengau, Papua New Guinea",2016-03-03 21:58:00.310,3,3,2016
-3.3298,148.8245,10.0,5.9,3.68,536,0.0,"225km SE of Lorengau, Papua New Guinea",2016-03-03 21:47:50.460,3,3,2016
-56.4692,-26.9428,95.27,5.2,,416,0.0,"30km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",2016-03-03 19:28:31.880,3,3,2016
3.9982,126.0106,101.88,5.1,,400,0.0,"166km SSE of Sarangani, Philippines",2016-03-03 16:23:07.470,3,3,2016
35.4857,-3.7849,10.0,5.0,,385,1.0,"29km NNE of Al Hoceima, Morocco",2016-03-03 11:36:26.230,3,3,2016
-16.0958,-73.9911,45.73,5.0,,385,,"99km SE of Acari, Peru",2016-03-03 10:09:41.030,3,3,2016
-9.7645,125.316,29.5,5.6,4.103,484,4.0,"78km ESE of Leof, Indonesia",2016-03-03 08:36:32.650,3,3,2016
-9.4118,125.1883,20.0,5.4,5.395,449,0.0,"46km SE of Atambua, Indonesia",2016-03-03 08:34:55.770,3,3,2016
31.7483,131.4272,55.49,5.3,,433,3.0,"17km NNE of Nichinan, Japan",2016-03-03 07:11:16.090,3,3,2016
-4.794,94.4101,10.0,5.6,0.0,482,0.0,"Southwest of Sumatra, Indonesia",2016-03-03 00:10:50.390,3,3,2016
-31.0112,59.1301,10.0,5.4,,449,0.0,Southwest Indian Ridge,2016-03-02 16:34:14.970,3,2,2016
-4.8224,94.2744,12.33,5.1,,400,0.0,"Southwest of Sumatra, Indonesia",2016-03-02 15:12:05.180,3,2,2016
-4.9521,94.3299,24.0,7.8,3.07,947,30.0,"Southwest of Sumatra, Indonesia",2016-03-02 12:49:48.110,3,2,2016
-18.6904,-70.7402,33.44,5.2,,417,2.0,"51km WSW of Arica, Chile",2016-03-02 09:49:53.740,3,2,2016
-8.6191,112.5355,78.32,5.1,,401,2.0,"30km SSW of Krajan Sidodadi, Indonesia",2016-03-02 06:09:12.940,3,2,2016
-32.9373,-178.3856,10.0,5.6,0.0,482,,"173km SSE of L'Esperance Rock, New Zealand",2016-03-01 09:26:45.370,3,1,2016
13.0839,-88.8191,59.53,5.1,,403,9.0,"36km SW of Puerto El Triunfo, El Salvador",2016-03-01 01:08:43.010,3,1,2016
-18.5276,-174.6103,89.74,5.2,,417,2.0,"67km WNW of Neiafu, Tonga",2016-02-29 21:33:48.120,2,29,2016
23.9191,123.4167,23.48,5.1,,400,1.0,"73km SE of Yonakuni, Japan",2016-02-29 19:47:38.450,2,29,2016
5.2757,125.3322,175.44,5.5,3.541,467,5.0,"20km SW of Sarangani, Philippines",2016-02-28 09:06:25.650,2,28,2016
-8.9347,124.1552,93.63,5.0,,385,0.0,"66km NNW of Kefamenanu, Indonesia",2016-02-27 22:37:05.100,2,27,2016
-51.7897,139.5956,10.0,6.1,0.0,572,0.0,Western Indian-Antarctic Ridge,2016-02-27 21:29:43.570,2,27,2016
-17.9958,-178.4195,557.03,5.1,,400,0.0,"291km SE of Lambasa, Fiji",2016-02-27 18:20:43.420,2,27,2016
4.5351,-32.6719,10.0,5.4,0.0,449,,Central Mid-Atlantic Ridge,2016-02-27 02:41:46.250,2,27,2016
-15.6483,167.7805,123.53,5.0,,385,,"62km NE of Norsup, Vanuatu",2016-02-26 04:47:43.480,2,26,2016
-62.2092,155.2569,10.0,5.7,0.0,500,,Balleny Islands region,2016-02-26 01:49:36.830,2,26,2016
-8.7463,111.5091,57.44,5.1,,400,0.0,"50km S of Ngulung Wetan, Indonesia",2016-02-25 23:35:19.300,2,25,2016
-47.097,33.1259,10.0,5.3,,432,0.0,Prince Edward Islands region,2016-02-25 22:39:48.470,2,25,2016
-23.1052,-68.9667,85.47,5.2,,417,3.0,"70km S of Calama, Chile",2016-02-25 15:35:06.740,2,25,2016
-7.5022,128.5293,158.61,5.0,,385,,"Kepulauan Barat Daya, Indonesia",2016-02-25 12:17:48.200,2,25,2016
1.0649,127.4284,13.7,5.4,,449,0.0,"29km N of Ternate, Indonesia",2016-02-23 20:47:34.670,2,23,2016
-63.0433,145.002,10.0,5.8,0.0,518,0.0,South of Australia,2016-02-23 18:08:46.570,2,23,2016
32.0565,95.0448,10.0,5.1,,400,0.0,"68km NNW of Gyamotang, China",2016-02-23 00:33:38.210,2,23,2016
-30.4242,-72.2967,12.0,6.0,4.17,555,5.0,"105km WSW of Coquimbo, Chile",2016-02-22 06:36:59.400,2,22,2016
35.7375,-3.5108,10.0,5.1,,405,8.0,"65km N of Boudinar, Morocco",2016-02-22 03:46:02.460,2,22,2016
24.5533,142.4073,21.0,5.6,3.32,482,,"111km ESE of Iwo Jima, Japan",2016-02-21 21:26:42.290,2,21,2016
27.9633,84.6943,16.72,5.1,,410,24.0,"40km NE of Bharatpur, Nepal",2016-02-21 18:10:00.970,2,21,2016
36.4892,70.8607,174.0,5.2,3.01,421,15.0,"41km S of Jarm, Afghanistan",2016-02-21 09:12:08.130,2,21,2016
4.5071,-32.6569,10.0,5.0,,385,0.0,Central Mid-Atlantic Ridge,2016-02-21 02:26:21.830,2,21,2016
4.6999,-32.6275,10.0,5.5,,465,0.0,Central Mid-Atlantic Ridge,2016-02-21 01:26:02.260,2,21,2016
-3.5849,141.3883,10.0,5.0,,385,1.0,"101km S of Vanimo, Papua New Guinea",2016-02-20 22:42:08.860,2,20,2016
4.8279,-32.6286,10.0,5.1,,400,,Central Mid-Atlantic Ridge,2016-02-20 16:48:25.960,2,20,2016
-21.9183,-179.3949,582.25,5.2,,416,,"157km SSW of Ndoi Island, Fiji",2016-02-20 15:56:16.380,2,20,2016
-21.9559,-179.4072,582.65,5.8,1.56,518,,"162km SSW of Ndoi Island, Fiji",2016-02-20 15:51:23.270,2,20,2016
4.4941,-32.6206,10.0,5.2,,416,,Central Mid-Atlantic Ridge,2016-02-20 14:59:58.650,2,20,2016
-22.3407,179.3339,592.7,5.0,,385,,"276km SW of Ndoi Island, Fiji",2016-02-20 14:38:40.940,2,20,2016
-7.4385,128.1651,137.21,5.1,,400,0.0,"Kepulauan Barat Daya, Indonesia",2016-02-20 11:08:37.140,2,20,2016
-15.72,-71.821,10.0,5.0,5.46,385,,"25km WSW of Chivay, Peru",2016-02-20 02:05:50.020,2,20,2016
-3.0377,129.4157,10.0,5.0,,385,,"64km ENE of Amahai, Indonesia",2016-02-20 01:26:32.750,2,20,2016
37.2534,142.2432,18.86,5.1,,404,14.0,"113km ESE of Namie, Japan",2016-02-19 13:13:52.380,2,19,2016
13.8074,-88.8387,201.31,5.0,,385,,"8km ENE of San Martin, El Salvador",2016-02-19 04:42:38.920,2,19,2016
17.2102,60.0573,10.0,5.0,,385,0.0,Owen Fracture Zone region,2016-02-18 20:29:39.540,2,18,2016
-56.2549,-27.5661,99.0,5.6,3.56,482,,"54km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",2016-02-18 01:07:11.530,2,18,2016
0.8597,129.0605,9.0,6.0,6.06,554,0.0,"151km SE of Tobelo, Indonesia",2016-02-17 17:26:02.210,2,17,2016
-30.4791,-177.6664,23.9,5.1,,400,,"136km S of Raoul Island, New Zealand",2016-02-17 07:44:26.940,2,17,2016
-55.7841,-125.1659,13.0,6.1,0.0,572,0.0,Southern East Pacific Rise,2016-02-16 23:48:35.680,2,16,2016
